时间,商品名称,库存变化,单笔销量
2026-07-22 16:59:51,[07.29] 오메가엑스 OMEGA,初始库存: 9997,2
2026-07-22 21:37:30,[07.29] 오메가엑스 OMEGA,初始库存: 9997,0
