时间,商品名称,库存变化,单笔销量
2026-07-22 16:59:51,[07.29] 오메가엑스 OMEGA,初始库存: 9992,7
2026-07-23 13:30:21,[07.29] 오메가엑스 OMEGA,9992 -> 9961,31
2026-07-23 18:51:34,[07.29] 오메가엑스 OMEGA,9961 -> 9954,7
2026-07-24 04:33:47,[07.29] 오메가엑스 OMEGA,9954 -> 9946,8
2026-07-24 16:03:00,[07.29] 오메가엑스 OMEGA,9946 -> 9937,9
2026-07-24 22:56:26,[07.29] 오메가엑스 OMEGA,9937 -> 9925,12
