时间,商品名称,库存变化,单笔销量
2026-07-22 16:59:51,[07.29] 오메가엑스 OMEGA,初始库存: 9992,7
2026-07-22 19:47:00,[07.29] 오메가엑스 OMEGA,9992 -> 9985,7
2026-07-24 20:01:58,[07.29] 오메가엑스 OMEGA,9985 -> 9978,7
2026-07-24 20:19:01,[07.29] 오메가엑스 OMEGA,9978 -> 9970,8
