时间,商品名称,库存变化,单笔销量
2026-07-22 16:59:51,[07.29] 오메가엑스 OMEGA,初始库存: 9999,0
2026-07-23 18:00:04,[07.29] 오메가엑스 OMEGA,9999 -> 9997,2
2026-07-24 20:38:30,[07.29] 오메가엑스 OMEGA,9997 -> 9994,3
2026-07-24 21:25:02,[07.29] 오메가엑스 OMEGA,9994 -> 9989,5
